,Unnamed: 0,ds,y,population,temp,rain,hum,week_weekend,year,month,day,hour
3451,3451,2021-05-24 19:00:00,379.0,22644.0,22.3,0.0,33.9,0,2021,5,24,19
3452,3452,2021-05-24 20:00:00,430.0,22644.0,21.0,0.0,33.8,0,2021,5,24,20
3453,3453,2021-05-24 21:00:00,607.0,22644.0,18.5,0.0,41.5,0,2021,5,24,21
3454,3454,2021-05-24 22:00:00,453.0,22644.0,14.6,0.0,60.7,0,2021,5,24,22
3455,3455,2021-05-24 23:00:00,251.0,22644.0,13.2,0.0,70.3,0,2021,5,24,23
3456,3456,2021-05-25 00:00:00,76.0,22644.0,12.2,0.0,76.1,0,2021,5,25,0
3457,3457,2021-05-25 01:00:00,74.0,22644.0,11.3,0.0,81.6,0,2021,5,25,1
3458,3458,2021-05-25 02:00:00,110.0,22644.0,10.2,0.0,86.4,0,2021,5,25,2
3459,3459,2021-05-25 03:00:00,44.0,22644.0,9.4,0.0,89.3,0,2021,5,25,3
3460,3460,2021-05-25 04:00:00,33.0,22644.0,8.7,0.0,92.4,0,2021,5,25,4
3461,3461,2021-05-25 05:00:00,25.0,22644.0,9.0,0.0,93.5,0,2021,5,25,5
3462,3462,2021-05-25 06:00:00,29.0,22644.0,10.1,0.0,89.6,0,2021,5,25,6
3463,3463,2021-05-25 07:00:00,109.0,22644.0,11.4,0.0,80.0,0,2021,5,25,7
3464,3464,2021-05-25 08:00:00,431.0,22644.0,11.6,0.0,85.0,0,2021,5,25,8
3465,3465,2021-05-25 09:00:00,496.0,22644.0,14.1,0.0,79.7,0,2021,5,25,9
3466,3466,2021-05-25 10:00:00,256.0,22644.0,14.6,2.0,77.9,0,2021,5,25,10
3467,3467,2021-05-25 11:00:00,330.0,22644.0,17.2,0.0,76.3,0,2021,5,25,11
3468,3468,2021-05-25 12:00:00,314.0,22644.0,21.8,0.0,45.7,0,2021,5,25,12
3469,3469,2021-05-25 13:00:00,671.0,22644.0,22.3,0.0,42.8,0,2021,5,25,13
3470,3470,2021-05-25 14:00:00,314.0,22644.0,22.7,0.0,37.8,0,2021,5,25,14
3471,3471,2021-05-25 15:00:00,197.0,22644.0,23.0,0.0,36.0,0,2021,5,25,15
3472,3472,2021-05-25 16:00:00,137.0,22644.0,22.7,0.0,31.0,0,2021,5,25,16
3473,3473,2021-05-25 17:00:00,227.0,22644.0,22.0,0.0,27.9,0,2021,5,25,17
3474,3474,2021-05-25 18:00:00,208.0,22644.0,21.2,0.0,25.5,0,2021,5,25,18
3475,3475,2021-05-25 19:00:00,319.0,22644.0,18.3,0.0,39.2,0,2021,5,25,19
3476,3476,2021-05-25 20:00:00,494.0,22644.0,14.2,0.0,56.8,0,2021,5,25,20
3477,3477,2021-05-25 21:00:00,283.0,22644.0,13.2,0.0,60.5,0,2021,5,25,21
3478,3478,2021-05-25 22:00:00,170.0,22644.0,11.0,0.0,74.1,0,2021,5,25,22
3479,3479,2021-05-25 23:00:00,344.0,22644.0,9.6,0.0,79.3,0,2021,5,25,23
3480,3480,2021-05-26 00:00:00,340.0,22644.0,8.6,0.0,84.2,0,2021,5,26,0
3481,3481,2021-05-26 01:00:00,98.0,22644.0,8.0,0.0,87.1,0,2021,5,26,1
3482,3482,2021-05-26 02:00:00,123.0,22644.0,7.5,0.0,91.3,0,2021,5,26,2
3483,3483,2021-05-26 03:00:00,49.0,22644.0,7.3,0.0,92.2,0,2021,5,26,3
3484,3484,2021-05-26 04:00:00,121.0,22644.0,7.3,0.0,91.9,0,2021,5,26,4
3485,3485,2021-05-26 05:00:00,231.0,22644.0,7.1,0.0,94.0,0,2021,5,26,5
3486,3486,2021-05-26 06:00:00,142.0,22644.0,7.6,0.0,92.5,0,2021,5,26,6
3487,3487,2021-05-26 07:00:00,148.0,22644.0,8.6,0.0,89.0,0,2021,5,26,7
3488,3488,2021-05-26 08:00:00,174.66666666666666,22644.0,10.1,0.0,83.1,0,2021,5,26,8
3489,3489,2021-05-26 09:00:00,201.3333333333333,22644.0,12.6,0.0,74.6,0,2021,5,26,9
3490,3490,2021-05-26 10:00:00,228.0,22644.0,14.4,0.0,64.1,0,2021,5,26,10
3491,3491,2021-05-26 11:00:00,335.0,22644.0,17.2,0.0,52.8,0,2021,5,26,11
3492,3492,2021-05-26 12:00:00,174.0,22644.0,19.3,0.0,50.7,0,2021,5,26,12
3493,3493,2021-05-26 13:00:00,304.0,22644.0,21.1,0.0,46.0,0,2021,5,26,13
3494,3494,2021-05-26 14:00:00,269.0,22644.0,22.4,0.0,49.9,0,2021,5,26,14
3495,3495,2021-05-26 15:00:00,200.0,22644.0,22.5,0.0,48.4,0,2021,5,26,15
3496,3496,2021-05-26 16:00:00,201.0,22644.0,21.8,0.0,55.0,0,2021,5,26,16
3497,3497,2021-05-26 17:00:00,242.0,22644.0,21.8,0.0,62.8,0,2021,5,26,17
3498,3498,2021-05-26 18:00:00,264.0,22644.0,21.4,0.0,66.7,0,2021,5,26,18
3499,3499,2021-05-26 19:00:00,251.0,22644.0,18.6,0.0,78.3,0,2021,5,26,19
3500,3500,2021-05-26 20:00:00,434.0,22644.0,17.1,0.0,73.0,0,2021,5,26,20
3501,3501,2021-05-26 21:00:00,335.0,22644.0,15.2,0.0,82.0,0,2021,5,26,21
3502,3502,2021-05-26 22:00:00,280.0,22644.0,14.0,0.0,87.0,0,2021,5,26,22
3503,3503,2021-05-26 23:00:00,525.0,22644.0,13.8,0.0,82.3,0,2021,5,26,23
3504,3504,2021-05-27 00:00:00,356.0,22644.0,13.3,0.0,84.9,0,2021,5,27,0
3505,3505,2021-05-27 01:00:00,121.0,22644.0,13.5,0.0,87.6,0,2021,5,27,1
3506,3506,2021-05-27 02:00:00,106.0,22644.0,13.8,0.0,86.5,0,2021,5,27,2
3507,3507,2021-05-27 03:00:00,49.0,22644.0,14.2,0.0,86.1,0,2021,5,27,3
3508,3508,2021-05-27 04:00:00,33.0,22644.0,14.7,0.0,85.5,0,2021,5,27,4
3509,3509,2021-05-27 05:00:00,28.0,22644.0,15.2,0.0,79.3,0,2021,5,27,5
3510,3510,2021-05-27 06:00:00,65.0,22644.0,15.4,0.0,77.0,0,2021,5,27,6
3511,3511,2021-05-27 07:00:00,205.0,22644.0,15.8,0.0,77.2,0,2021,5,27,7
3512,3512,2021-05-27 08:00:00,327.0,22644.0,16.2,0.0,75.8,0,2021,5,27,8
3513,3513,2021-05-27 09:00:00,534.0,22644.0,16.8,0.0,75.7,0,2021,5,27,9
3514,3514,2021-05-27 10:00:00,342.0,22644.0,16.7,0.0,80.6,0,2021,5,27,10
3515,3515,2021-05-27 11:00:00,148.0,22644.0,17.1,0.0,81.1,0,2021,5,27,11
3516,3516,2021-05-27 12:00:00,425.0,22644.0,17.7,0.0,78.1,0,2021,5,27,12
3517,3517,2021-05-27 13:00:00,335.0,22644.0,19.6,0.0,74.9,0,2021,5,27,13
3518,3518,2021-05-27 14:00:00,330.0,22644.0,22.9,0.0,66.4,0,2021,5,27,14
3519,3519,2021-05-27 15:00:00,417.0,22644.0,23.8,0.0,47.9,0,2021,5,27,15
3520,3520,2021-05-27 16:00:00,258.0,22644.0,23.7,0.0,44.6,0,2021,5,27,16
3521,3521,2021-05-27 17:00:00,270.0,22644.0,23.5,0.0,43.9,0,2021,5,27,17
3522,3522,2021-05-27 18:00:00,340.0,22644.0,22.6,0.0,45.9,0,2021,5,27,18
3523,3523,2021-05-27 19:00:00,218.0,22644.0,19.7,0.0,50.7,0,2021,5,27,19
3524,3524,2021-05-27 20:00:00,435.0,22644.0,15.5,0.0,66.6,0,2021,5,27,20
3525,3525,2021-05-27 21:00:00,464.0,22644.0,13.6,0.0,73.3,0,2021,5,27,21
3526,3526,2021-05-27 22:00:00,341.0,22644.0,11.9,0.0,80.3,0,2021,5,27,22
3527,3527,2021-05-27 23:00:00,330.0,22644.0,10.2,0.0,85.6,0,2021,5,27,23
3528,3528,2021-05-28 00:00:00,396.0,22644.0,9.1,0.0,91.3,0,2021,5,28,0
3529,3529,2021-05-28 01:00:00,244.0,22644.0,8.3,0.0,93.4,0,2021,5,28,1
3530,3530,2021-05-28 02:00:00,279.0,22644.0,7.4,0.0,94.4,0,2021,5,28,2
3531,3531,2021-05-28 03:00:00,48.0,22644.0,6.9,0.0,95.3,0,2021,5,28,3
3532,3532,2021-05-28 04:00:00,39.0,22644.0,6.4,0.0,96.2,0,2021,5,28,4
3533,3533,2021-05-28 05:00:00,35.0,22644.0,5.9,0.0,96.5,0,2021,5,28,5
3534,3534,2021-05-28 06:00:00,33.0,22644.0,6.1,0.0,96.3,0,2021,5,28,6
3535,3535,2021-05-28 07:00:00,65.0,22644.0,8.9,0.0,91.0,0,2021,5,28,7
3536,3536,2021-05-28 08:00:00,247.0,22644.0,13.2,0.0,70.6,0,2021,5,28,8
3537,3537,2021-05-28 09:00:00,597.0,22644.0,16.9,0.0,60.2,0,2021,5,28,9
3538,3538,2021-05-28 10:00:00,383.0,22644.0,21.1,0.0,53.6,0,2021,5,28,10
3539,3539,2021-05-28 11:00:00,148.0,22644.0,25.3,0.0,47.0,0,2021,5,28,11
3540,3540,2021-05-28 12:00:00,168.0,22644.0,29.0,0.0,30.9,0,2021,5,28,12
3541,3541,2021-05-28 13:00:00,369.0,22644.0,14.8,1.5,83.8,0,2021,5,28,13
3542,3542,2021-05-28 14:00:00,576.0,22644.0,13.3,16.0,95.3,0,2021,5,28,14
3543,3543,2021-05-28 15:00:00,311.0,22644.0,13.5,6.5,97.0,0,2021,5,28,15
3544,3544,2021-05-28 16:00:00,134.0,22644.0,16.4,0.0,84.3,0,2021,5,28,16
3545,3545,2021-05-28 17:00:00,150.0,22644.0,17.0,0.5,83.3,0,2021,5,28,17
3546,3546,2021-05-28 18:00:00,292.0,22644.0,17.7,0.0,83.2,0,2021,5,28,18
3547,3547,2021-05-28 19:00:00,146.0,22644.0,16.7,0.0,92.7,0,2021,5,28,19
3548,3548,2021-05-28 20:00:00,422.0,22644.0,16.3,0.0,94.3,0,2021,5,28,20
3549,3549,2021-05-28 21:00:00,547.0,22644.0,15.1,0.0,94.2,0,2021,5,28,21
3550,3550,2021-05-28 22:00:00,258.0,22644.0,15.2,0.0,87.1,0,2021,5,28,22
3551,3551,2021-05-28 23:00:00,400.0,22644.0,17.0,0.0,67.6,0,2021,5,28,23
3552,3552,2021-05-29 00:00:00,255.0,22644.0,17.4,0.0,60.2,1,2021,5,29,0
3553,3553,2021-05-29 01:00:00,121.0,22644.0,16.9,0.0,61.2,1,2021,5,29,1
3554,3554,2021-05-29 02:00:00,51.0,22644.0,15.3,0.0,70.3,1,2021,5,29,2
3555,3555,2021-05-29 03:00:00,49.0,22644.0,14.7,0.0,74.1,1,2021,5,29,3
3556,3556,2021-05-29 04:00:00,30.0,22644.0,13.0,0.0,83.4,1,2021,5,29,4
3557,3557,2021-05-29 05:00:00,28.0,22644.0,12.3,0.0,88.3,1,2021,5,29,5
3558,3558,2021-05-29 06:00:00,29.0,22644.0,11.7,0.0,91.0,1,2021,5,29,6
3559,3559,2021-05-29 07:00:00,33.0,22644.0,14.5,0.0,83.6,1,2021,5,29,7
3560,3560,2021-05-29 08:00:00,77.0,22644.0,18.8,0.0,64.4,1,2021,5,29,8
3561,3561,2021-05-29 09:00:00,334.0,22644.0,21.1,0.0,55.3,1,2021,5,29,9
3562,3562,2021-05-29 10:00:00,451.0,22644.0,21.9,0.0,49.8,1,2021,5,29,10
3563,3563,2021-05-29 11:00:00,370.0,22644.0,23.2,0.0,47.2,1,2021,5,29,11
3564,3564,2021-05-29 12:00:00,298.0,22644.0,23.8,0.0,43.4,1,2021,5,29,12
3565,3565,2021-05-29 13:00:00,359.0,22644.0,23.6,0.0,43.0,1,2021,5,29,13
3566,3566,2021-05-29 14:00:00,544.0,22644.0,24.4,0.0,43.9,1,2021,5,29,14
3567,3567,2021-05-29 15:00:00,466.0,22644.0,23.9,0.0,46.4,1,2021,5,29,15
3568,3568,2021-05-29 16:00:00,143.0,22644.0,24.5,0.0,42.2,1,2021,5,29,16
3569,3569,2021-05-29 17:00:00,214.0,22644.0,23.3,0.0,51.8,1,2021,5,29,17
3570,3570,2021-05-29 18:00:00,173.0,22644.0,23.1,0.0,51.8,1,2021,5,29,18
3571,3571,2021-05-29 19:00:00,233.0,22644.0,21.8,0.0,51.8,1,2021,5,29,19
3572,3572,2021-05-29 20:00:00,478.0,22644.0,20.8,0.0,54.8,1,2021,5,29,20
3573,3573,2021-05-29 21:00:00,312.0,22644.0,17.6,0.0,71.3,1,2021,5,29,21
3574,3574,2021-05-29 22:00:00,324.0,22644.0,16.7,0.0,76.4,1,2021,5,29,22
3575,3575,2021-05-29 23:00:00,375.0,22644.0,16.1,0.0,79.5,1,2021,5,29,23
3576,3576,2021-05-30 00:00:00,85.0,22644.0,15.0,0.0,85.2,1,2021,5,30,0
3577,3577,2021-05-30 01:00:00,51.0,22644.0,13.0,0.0,91.7,1,2021,5,30,1
3578,3578,2021-05-30 02:00:00,29.0,22644.0,12.2,0.0,94.7,1,2021,5,30,2
3579,3579,2021-05-30 03:00:00,28.0,22644.0,11.2,0.0,95.9,1,2021,5,30,3
3580,3580,2021-05-30 04:00:00,28.0,22644.0,10.3,0.0,97.1,1,2021,5,30,4
3581,3581,2021-05-30 05:00:00,85.0,22644.0,9.7,0.0,97.4,1,2021,5,30,5
3582,3582,2021-05-30 06:00:00,65.0,22644.0,9.9,0.0,98.2,1,2021,5,30,6
3583,3583,2021-05-30 07:00:00,249.0,22644.0,12.2,0.0,95.1,1,2021,5,30,7
3584,3584,2021-05-30 08:00:00,61.0,22644.0,15.9,0.0,81.9,1,2021,5,30,8
3585,3585,2021-05-30 09:00:00,108.0,22644.0,19.0,0.0,68.2,1,2021,5,30,9
3586,3586,2021-05-30 10:00:00,277.0,22644.0,21.2,0.0,61.0,1,2021,5,30,10
3587,3587,2021-05-30 11:00:00,356.0,22644.0,23.7,0.0,54.2,1,2021,5,30,11
3588,3588,2021-05-30 12:00:00,319.0,22644.0,25.4,0.0,49.2,1,2021,5,30,12
3589,3589,2021-05-30 13:00:00,281.0,22644.0,26.5,0.0,49.7,1,2021,5,30,13
3590,3590,2021-05-30 14:00:00,522.0,22644.0,27.6,0.0,46.4,1,2021,5,30,14
3591,3591,2021-05-30 15:00:00,472.0,22644.0,28.1,0.0,40.6,1,2021,5,30,15
3592,3592,2021-05-30 16:00:00,274.0,22644.0,28.1,0.0,40.3,1,2021,5,30,16
3593,3593,2021-05-30 17:00:00,317.0,22644.0,27.7,0.0,42.8,1,2021,5,30,17
3594,3594,2021-05-30 18:00:00,356.0,22644.0,25.4,0.0,55.7,1,2021,5,30,18
3595,3595,2021-05-30 19:00:00,491.0,22644.0,23.1,0.0,64.0,1,2021,5,30,19
3596,3596,2021-05-30 20:00:00,248.0,22644.0,20.8,0.0,75.3,1,2021,5,30,20
3597,3597,2021-05-30 21:00:00,377.0,22644.0,22.8,0.0,56.3,1,2021,5,30,21
3598,3598,2021-05-30 22:00:00,469.0,22644.0,21.0,0.0,62.6,1,2021,5,30,22
3599,3599,2021-05-30 23:00:00,397.0,22644.0,19.7,0.0,70.3,1,2021,5,30,23
3600,3600,2021-05-31 00:00:00,264.0,22644.0,17.2,0.0,91.2,0,2021,5,31,0
3601,3601,2021-05-31 01:00:00,50.0,22644.0,16.5,1.5,96.1,0,2021,5,31,1
3602,3602,2021-05-31 02:00:00,81.0,22644.0,16.3,0.0,97.4,0,2021,5,31,2
3603,3603,2021-05-31 03:00:00,235.0,22644.0,16.4,1.0,97.2,0,2021,5,31,3
3604,3604,2021-05-31 04:00:00,71.0,22644.0,16.1,0.0,96.5,0,2021,5,31,4
3605,3605,2021-05-31 05:00:00,29.0,22644.0,15.9,0.5,97.5,0,2021,5,31,5
3606,3606,2021-05-31 06:00:00,33.0,22644.0,15.8,1.5,98.4,0,2021,5,31,6
3607,3607,2021-05-31 07:00:00,191.0,22644.0,16.1,0.0,98.7,0,2021,5,31,7
3608,3608,2021-05-31 08:00:00,344.0,22644.0,17.3,0.0,94.2,0,2021,5,31,8
3609,3609,2021-05-31 09:00:00,214.0,22644.0,18.3,0.0,91.3,0,2021,5,31,9
3610,3610,2021-05-31 10:00:00,210.0,22644.0,19.6,0.0,84.0,0,2021,5,31,10
3611,3611,2021-05-31 11:00:00,423.0,22644.0,21.2,0.0,77.0,0,2021,5,31,11
3612,3612,2021-05-31 12:00:00,444.5,22644.0,22.3,0.0,73.2,0,2021,5,31,12
3613,3613,2021-05-31 13:00:00,466.0,22644.0,24.4,0.0,68.8,0,2021,5,31,13
3614,3614,2021-05-31 14:00:00,228.0,22644.0,25.2,0.0,65.4,0,2021,5,31,14
3615,3615,2021-05-31 15:00:00,300.0,22644.0,26.2,0.0,64.1,0,2021,5,31,15
3616,3616,2021-05-31 16:00:00,198.0,22644.0,26.5,0.0,61.5,0,2021,5,31,16
3617,3617,2021-05-31 17:00:00,141.0,22644.0,25.9,0.0,60.7,0,2021,5,31,17
3618,3618,2021-05-31 18:00:00,161.0,22644.0,25.0,0.0,65.0,0,2021,5,31,18
3619,3619,2021-05-31 19:00:00,425.0,22644.0,23.8,0.0,71.0,0,2021,5,31,19
3620,3620,2021-05-31 20:00:00,269.0,22644.0,21.5,0.0,84.5,0,2021,5,31,20
3621,3621,2021-05-31 21:00:00,154.0,22644.0,20.1,0.0,90.3,0,2021,5,31,21
3622,3622,2021-05-31 22:00:00,490.0,22644.0,19.3,0.0,93.3,0,2021,5,31,22
3623,3623,2021-05-31 23:00:00,574.0,22644.0,18.7,0.0,94.9,0,2021,5,31,23
3624,3624,2021-06-01 00:00:00,139.0,22662.0,17.7,0.0,96.2,0,2021,6,1,0
3625,3625,2021-06-01 01:00:00,298.0,22662.0,16.5,0.0,97.1,0,2021,6,1,1
3626,3626,2021-06-01 02:00:00,130.0,22662.0,15.9,0.0,97.6,0,2021,6,1,2
3627,3627,2021-06-01 03:00:00,115.0,22662.0,15.0,0.0,97.5,0,2021,6,1,3
3628,3628,2021-06-01 04:00:00,98.0,22662.0,14.8,0.0,98.1,0,2021,6,1,4
3629,3629,2021-06-01 05:00:00,44.0,22662.0,14.3,0.0,98.4,0,2021,6,1,5
3630,3630,2021-06-01 06:00:00,196.0,22662.0,14.6,0.0,99.4,0,2021,6,1,6
3631,3631,2021-06-01 07:00:00,139.0,22662.0,15.6,0.0,99.2,0,2021,6,1,7
3632,3632,2021-06-01 08:00:00,211.0,22662.0,18.6,0.0,88.7,0,2021,6,1,8
3633,3633,2021-06-01 09:00:00,301.0,22662.0,20.9,0.0,78.0,0,2021,6,1,9
3634,3634,2021-06-01 10:00:00,330.0,22662.0,21.5,0.0,71.5,0,2021,6,1,10
3635,3635,2021-06-01 11:00:00,380.0,22662.0,23.4,0.0,66.6,0,2021,6,1,11
3636,3636,2021-06-01 12:00:00,485.0,22662.0,24.9,0.0,63.2,0,2021,6,1,12
3637,3637,2021-06-01 13:00:00,458.0,22662.0,26.4,0.0,53.3,0,2021,6,1,13
3638,3638,2021-06-01 14:00:00,267.0,22662.0,27.6,0.0,54.2,0,2021,6,1,14
3639,3639,2021-06-01 15:00:00,304.0,22662.0,28.1,0.0,53.1,0,2021,6,1,15
3640,3640,2021-06-01 16:00:00,95.0,22662.0,28.0,0.0,52.9,0,2021,6,1,16
3641,3641,2021-06-01 17:00:00,81.0,22662.0,27.9,0.0,54.7,0,2021,6,1,17
3642,3642,2021-06-01 18:00:00,117.0,22662.0,26.7,0.0,61.5,0,2021,6,1,18
3643,3643,2021-06-01 19:00:00,358.0,22662.0,25.4,0.0,56.4,0,2021,6,1,19
3644,3644,2021-06-01 20:00:00,268.0,22662.0,22.7,0.0,70.1,0,2021,6,1,20
3645,3645,2021-06-01 21:00:00,497.0,22662.0,21.0,0.0,77.6,0,2021,6,1,21
3646,3646,2021-06-01 22:00:00,516.0,22662.0,20.4,0.0,81.6,0,2021,6,1,22
3647,3647,2021-06-01 23:00:00,535.0,22662.0,19.6,0.0,85.9,0,2021,6,1,23
3648,3648,2021-06-02 00:00:00,329.0,22662.0,18.8,0.0,88.6,0,2021,6,2,0
3649,3649,2021-06-02 01:00:00,187.0,22662.0,18.7,0.0,90.4,0,2021,6,2,1
3650,3650,2021-06-02 02:00:00,49.0,22662.0,17.9,0.0,91.0,0,2021,6,2,2
3651,3651,2021-06-02 03:00:00,51.0,22662.0,16.9,0.0,94.1,0,2021,6,2,3
3652,3652,2021-06-02 04:00:00,40.0,22662.0,16.3,0.0,96.3,0,2021,6,2,4
3653,3653,2021-06-02 05:00:00,109.0,22662.0,15.8,0.0,97.0,0,2021,6,2,5
3654,3654,2021-06-02 06:00:00,41.0,22662.0,15.7,0.0,97.7,0,2021,6,2,6
3655,3655,2021-06-02 07:00:00,170.0,22662.0,17.8,0.0,95.2,0,2021,6,2,7
3656,3656,2021-06-02 08:00:00,289.0,22662.0,20.5,0.0,85.0,0,2021,6,2,8
3657,3657,2021-06-02 09:00:00,158.0,22662.0,23.5,0.0,67.9,0,2021,6,2,9
3658,3658,2021-06-02 10:00:00,241.0,22662.0,26.3,0.0,63.4,0,2021,6,2,10
3659,3659,2021-06-02 11:00:00,461.0,22662.0,27.8,0.0,54.4,0,2021,6,2,11
3660,3660,2021-06-02 12:00:00,564.0,22662.0,29.1,0.0,45.6,0,2021,6,2,12
3661,3661,2021-06-02 13:00:00,568.0,22662.0,30.8,0.0,37.4,0,2021,6,2,13
3662,3662,2021-06-02 14:00:00,312.0,22662.0,30.6,0.0,34.4,0,2021,6,2,14
3663,3663,2021-06-02 15:00:00,139.0,22662.0,30.3,0.0,34.4,0,2021,6,2,15
3664,3664,2021-06-02 16:00:00,209.0,22662.0,28.9,0.0,38.8,0,2021,6,2,16
3665,3665,2021-06-02 17:00:00,201.0,22662.0,28.7,0.0,44.9,0,2021,6,2,17
3666,3666,2021-06-02 18:00:00,203.0,22662.0,28.7,0.0,44.4,0,2021,6,2,18
3667,3667,2021-06-02 19:00:00,162.0,22662.0,24.6,0.0,61.1,0,2021,6,2,19
3668,3668,2021-06-02 20:00:00,530.0,22662.0,21.3,0.0,71.8,0,2021,6,2,20
3669,3669,2021-06-02 21:00:00,426.0,22662.0,19.2,0.0,80.9,0,2021,6,2,21
3670,3670,2021-06-02 22:00:00,648.0,22662.0,17.6,0.0,87.8,0,2021,6,2,22
3671,3671,2021-06-02 23:00:00,360.0,22662.0,16.4,0.0,91.7,0,2021,6,2,23
3672,3672,2021-06-03 00:00:00,292.0,22662.0,15.8,0.0,92.3,0,2021,6,3,0
3673,3673,2021-06-03 01:00:00,174.0,22662.0,15.5,0.0,92.9,0,2021,6,3,1
3674,3674,2021-06-03 02:00:00,72.0,22662.0,15.4,0.0,94.4,0,2021,6,3,2
3675,3675,2021-06-03 03:00:00,70.0,22662.0,14.6,0.0,96.0,0,2021,6,3,3
3676,3676,2021-06-03 04:00:00,141.0,22662.0,13.8,0.0,96.6,0,2021,6,3,4
3677,3677,2021-06-03 05:00:00,30.0,22662.0,13.5,0.0,97.5,0,2021,6,3,5
3678,3678,2021-06-03 06:00:00,32.0,22662.0,14.1,0.0,97.6,0,2021,6,3,6
3679,3679,2021-06-03 07:00:00,147.0,22662.0,15.3,0.0,94.8,0,2021,6,3,7
3680,3680,2021-06-03 08:00:00,285.0,22662.0,17.1,0.0,87.8,0,2021,6,3,8
3681,3681,2021-06-03 09:00:00,280.0,22662.0,17.7,0.0,87.6,0,2021,6,3,9
3682,3682,2021-06-03 10:00:00,394.0,22662.0,17.8,0.0,89.5,0,2021,6,3,10
3683,3683,2021-06-03 11:00:00,556.0,22662.0,19.1,1.5,94.8,0,2021,6,3,11
3684,3684,2021-06-03 12:00:00,183.0,22662.0,19.7,1.0,93.6,0,2021,6,3,12
3685,3685,2021-06-03 13:00:00,216.0,22662.0,20.0,1.5,94.1,0,2021,6,3,13
3686,3686,2021-06-03 14:00:00,360.0,22662.0,19.7,1.5,94.0,0,2021,6,3,14
3687,3687,2021-06-03 15:00:00,323.0,22662.0,19.3,4.0,96.8,0,2021,6,3,15
3688,3688,2021-06-03 16:00:00,231.0,22662.0,19.0,2.0,97.5,0,2021,6,3,16
3689,3689,2021-06-03 17:00:00,74.0,22662.0,19.0,3.0,98.3,0,2021,6,3,17
3690,3690,2021-06-03 18:00:00,100.0,22662.0,19.0,2.0,98.0,0,2021,6,3,18
3691,3691,2021-06-03 19:00:00,391.0,22662.0,19.0,0.5,98.3,0,2021,6,3,19
3692,3692,2021-06-03 20:00:00,306.0,22662.0,18.7,0.5,98.6,0,2021,6,3,20
3693,3693,2021-06-03 21:00:00,460.0,22662.0,18.5,0.5,99.1,0,2021,6,3,21
3694,3694,2021-06-03 22:00:00,527.0,22662.0,19.4,0.0,89.5,0,2021,6,3,22
3695,3695,2021-06-03 23:00:00,546.0,22662.0,17.9,2.5,97.5,0,2021,6,3,23
3696,3696,2021-06-04 00:00:00,455.0,22662.0,17.6,0.5,98.2,0,2021,6,4,0
3697,3697,2021-06-04 01:00:00,139.0,22662.0,17.2,0.0,99.1,0,2021,6,4,1
3698,3698,2021-06-04 02:00:00,48.0,22662.0,17.2,0.0,99.3,0,2021,6,4,2
3699,3699,2021-06-04 03:00:00,43.0,22662.0,16.3,0.0,91.7,0,2021,6,4,3
3700,3700,2021-06-04 04:00:00,85.0,22662.0,16.1,0.0,92.6,0,2021,6,4,4
3701,3701,2021-06-04 05:00:00,31.0,22662.0,15.6,0.0,85.6,0,2021,6,4,5
3702,3702,2021-06-04 06:00:00,93.0,22662.0,14.5,0.0,95.6,0,2021,6,4,6
3703,3703,2021-06-04 07:00:00,100.0,22662.0,16.5,0.0,86.1,0,2021,6,4,7
3704,3704,2021-06-04 08:00:00,106.0,22662.0,17.5,0.0,75.5,0,2021,6,4,8
3705,3705,2021-06-04 09:00:00,387.0,22662.0,18.8,0.0,69.9,0,2021,6,4,9
3706,3706,2021-06-04 10:00:00,322.0,22662.0,20.0,0.0,69.2,0,2021,6,4,10
3707,3707,2021-06-04 11:00:00,501.0,22662.0,20.7,0.0,60.3,0,2021,6,4,11
3708,3708,2021-06-04 12:00:00,371.0,22662.0,22.4,0.0,62.5,0,2021,6,4,12
3709,3709,2021-06-04 13:00:00,489.0,22662.0,24.6,0.0,52.1,0,2021,6,4,13
3710,3710,2021-06-04 14:00:00,460.0,22662.0,25.0,0.0,43.9,0,2021,6,4,14
3711,3711,2021-06-04 15:00:00,150.0,22662.0,26.8,0.0,33.0,0,2021,6,4,15
3712,3712,2021-06-04 16:00:00,157.0,22662.0,26.9,0.0,33.3,0,2021,6,4,16
3713,3713,2021-06-04 17:00:00,158.0,22662.0,26.0,0.0,38.6,0,2021,6,4,17
3714,3714,2021-06-04 18:00:00,293.0,22662.0,25.0,0.0,40.3,0,2021,6,4,18
3715,3715,2021-06-04 19:00:00,359.0,22662.0,22.2,0.0,55.8,0,2021,6,4,19
3716,3716,2021-06-04 20:00:00,422.0,22662.0,17.6,0.0,72.9,0,2021,6,4,20
3717,3717,2021-06-04 21:00:00,423.0,22662.0,15.6,0.0,77.6,0,2021,6,4,21
3718,3718,2021-06-04 22:00:00,437.0,22662.0,14.9,0.0,83.3,0,2021,6,4,22
3719,3719,2021-06-04 23:00:00,426.0,22662.0,13.5,0.0,87.6,0,2021,6,4,23
3720,3720,2021-06-05 00:00:00,262.0,22662.0,12.9,0.0,85.9,1,2021,6,5,0
3721,3721,2021-06-05 01:00:00,57.0,22662.0,12.3,0.0,85.7,1,2021,6,5,1
3722,3722,2021-06-05 02:00:00,51.0,22662.0,10.7,0.0,93.0,1,2021,6,5,2
3723,3723,2021-06-05 03:00:00,48.0,22662.0,10.1,0.0,96.0,1,2021,6,5,3
